resident_id,metric_month,safehouse_id,positive_case_progress_next_month_actual,positive_case_progress_next_month_pred,positive_case_progress_next_month_score
38.0,2025-01-01,,0,0,0.25224590053856955
38.0,2025-01-01,,0,0,0.2651814446089501
38.0,2025-01-01,,0,0,0.08653782723463678
38.0,2025-01-01,,0,0,0.12924189078719753
38.0,2025-01-01,,0,0,0.3513424066122448
38.0,2025-01-01,,0,0,0.28481039430560123
38.0,2025-01-01,,0,0,0.07627548429639178
38.0,2025-01-01,,0,0,0.23202212227885335
38.0,2025-01-01,,0,0,0.08822265534404912
38.0,2025-01-01,,0,0,0.10917099476138524
38.0,2025-01-01,,0,0,0.09933621403025483
38.0,2025-01-01,,0,0,0.1960892636672547
38.0,2025-01-01,,0,0,0.2436237219661769
38.0,2025-01-01,,0,0,0.08665415465822882
38.0,2025-01-01,,0,0,0.1191940519534821
38.0,2025-01-01,,0,0,0.3366591091682543
39.0,2024-10-01,,0,0,0.285050379665256
39.0,2024-10-01,,0,0,0.23143079197547878
39.0,2024-10-01,,0,0,0.11201392350327086
39.0,2024-10-01,,0,0,0.15879793226598843
39.0,2024-10-01,,0,0,0.32291877054380425
39.0,2024-10-01,,0,0,0.22044214131046014
39.0,2024-10-01,,0,0,0.36533562220157484
39.0,2024-10-01,,0,0,0.29193371606056423
39.0,2024-10-01,,0,0,0.11953998880064519
39.0,2024-10-01,,0,0,0.10975485031644565
39.0,2024-10-01,,0,0,0.26865082204467317
39.0,2024-10-01,,0,0,0.22867260611992926
39.0,2024-10-01,,0,0,0.2764279034981912
39.0,2024-10-01,,0,0,0.212334006525889
39.0,2024-10-01,,0,0,0.33400058731908244
39.0,2024-10-01,,0,0,0.31698091537507345
39.0,2024-10-01,,0,0,0.2793085794175142
39.0,2024-10-01,,0,0,0.15630688445290833
39.0,2024-10-01,,0,0,0.3167128149873863
39.0,2024-10-01,,0,0,0.13476958834289873
39.0,2024-10-01,,0,0,0.14971466163565908
39.0,2024-10-01,,0,0,0.3079549707151124
39.0,2024-10-01,,0,0,0.3431191296385592
39.0,2024-10-01,,0,0,0.45011568753814385
39.0,2024-10-01,,0,0,0.1567793189611706
39.0,2024-10-01,,0,0,0.11762059340902307
39.0,2024-10-01,,0,0,0.3964593425074543
39.0,2024-10-01,,0,0,0.13386559142099622
39.0,2024-10-01,,0,0,0.4628158116047555
39.0,2024-10-01,,0,0,0.3471008939342707
39.0,2024-10-01,,1,1,0.7169773382063929
39.0,2024-11-01,,0,0,0.4322698757872089
39.0,2024-11-01,,0,0,0.20819945851392482
39.0,2024-11-01,,0,0,0.341982827054353
39.0,2024-11-01,,0,1,0.649777407543619
39.0,2024-11-01,,0,0,0.3695590644472343
39.0,2024-11-01,,0,0,0.20595899019998373
39.0,2024-11-01,,0,0,0.4546966159099081
39.0,2024-11-01,,0,0,0.3115734068531781
39.0,2024-11-01,,0,0,0.16721689053163058
39.0,2024-11-01,,0,0,0.4864948039465721
39.0,2024-11-01,,0,0,0.3681997043441074
39.0,2024-11-01,,0,0,0.46234060550605854
39.0,2024-11-01,,0,0,0.4349067616505672
39.0,2024-11-01,,0,0,0.12189323848310248
39.0,2024-11-01,,0,0,0.1778153790008066
39.0,2024-11-01,,0,0,0.4624575068819807
39.0,2024-11-01,,0,0,0.2209053346611013
39.0,2024-11-01,,0,0,0.35815450245093267
39.0,2024-11-01,,0,0,0.48523385357832516
39.0,2024-11-01,,0,0,0.46714451675526325
39.0,2024-11-01,,0,0,0.19575244832441802
39.0,2024-11-01,,0,0,0.3872707414502815
39.0,2024-11-01,,0,0,0.4198092211238506
39.0,2024-11-01,,0,0,0.43768565221450456
39.0,2024-11-01,,0,0,0.34012727788965263
39.0,2024-11-01,,0,0,0.45333894732812463
39.0,2024-11-01,,1,1,0.6199906027729057
39.0,2024-12-01,,0,0,0.45966569359298876
39.0,2024-12-01,,0,0,0.23513503125174956
39.0,2024-12-01,,0,0,0.11547776977594364
39.0,2024-12-01,,0,0,0.4819362385654737
39.0,2024-12-01,,0,0,0.18636642227968175
39.0,2024-12-01,,0,0,0.15713222280073338
39.0,2024-12-01,,0,0,0.44484424822486623
39.0,2024-12-01,,0,0,0.14476303966348103
39.0,2024-12-01,,0,0,0.37953301616737056
39.0,2024-12-01,,0,0,0.18121325494590387
39.0,2024-12-01,,0,0,0.44659720282181115
39.0,2024-12-01,,0,0,0.4256632276180035
39.0,2024-12-01,,0,0,0.17629936869149151
39.0,2024-12-01,,0,0,0.41983366062375815
39.0,2024-12-01,,0,0,0.18675310044506516
39.0,2024-12-01,,0,0,0.2511868005647098
39.0,2024-12-01,,0,0,0.43843557463828803
39.0,2024-12-01,,0,0,0.4706591424281192
39.0,2024-12-01,,0,1,0.5142434348814896
39.0,2024-12-01,,0,0,0.49473758511738103
39.0,2024-12-01,,0,0,0.3966543778035041
39.0,2024-12-01,,0,0,0.3122153493419329
39.0,2024-12-01,,0,0,0.1548059092235691
39.0,2024-12-01,,0,0,0.3393101071864779
39.0,2024-12-01,,0,0,0.38944077241076763
39.0,2024-12-01,,0,0,0.3806142309969947
39.0,2024-12-01,,0,0,0.47031283058047646
39.0,2024-12-01,,0,0,0.42983187695824887
39.0,2024-12-01,,0,0,0.40258006823326364
39.0,2024-12-01,,0,1,0.5611804394822081
39.0,2024-12-01,,1,1,0.7478175950074154
39.0,2025-01-01,,0,0,0.42813617140487475
39.0,2025-01-01,,0,0,0.09284363189697521
39.0,2025-01-01,,0,0,0.10712578381748225
39.0,2025-01-01,,0,0,0.14131794523541852
39.0,2025-01-01,,0,0,0.14456508752563804
39.0,2025-01-01,,0,0,0.3834349236829841
39.0,2025-01-01,,0,0,0.3207031713619748
39.0,2025-01-01,,0,0,0.17218926770036092
39.0,2025-01-01,,0,0,0.24208072853347937
39.0,2025-01-01,,0,0,0.18021918208613213
39.0,2025-01-01,,0,0,0.3227183081606231
39.0,2025-01-01,,0,0,0.18240911285393413
39.0,2025-01-01,,0,0,0.1450541088241331
39.0,2025-01-01,,0,0,0.403649455844603
39.0,2025-01-01,,0,0,0.18309103101551233
39.0,2025-01-01,,0,0,0.15047430758398708
39.0,2025-01-01,,0,0,0.3315665364109704
39.0,2025-01-01,,0,0,0.34684661449200105
39.0,2025-01-01,,0,0,0.17760802659892072
39.0,2025-01-01,,0,0,0.19533880562554148
39.0,2025-01-01,,0,0,0.4625735375141712
39.0,2025-01-01,,0,0,0.3749191435776945
39.0,2025-01-01,,0,0,0.11512999361765391
39.0,2025-01-01,,0,0,0.36473932002018183
39.0,2025-01-01,,0,0,0.11829485058075684
39.0,2025-01-01,,0,0,0.16900885112458355
39.0,2025-01-01,,0,0,0.15905855079430384
39.0,2025-01-01,,0,0,0.29884513051958106
39.0,2025-01-01,,0,0,0.3470421577963857
39.0,2025-01-01,,0,0,0.13796584552419963
39.0,2025-01-01,,0,0,0.19763291589429133
39.0,2025-01-01,,0,0,0.44760511937109754
39.0,2025-02-01,,0,0,0.4444152255136241
39.0,2025-02-01,,0,0,0.22528606283861227
39.0,2025-02-01,,0,0,0.15120540254461146
39.0,2025-02-01,,0,0,0.36584237615531595
39.0,2025-02-01,,0,0,0.21478993511905572
39.0,2025-02-01,,0,0,0.22015540194477426
39.0,2025-02-01,,0,0,0.4089163913254501
39.0,2025-02-01,,0,0,0.21688887475995805
39.0,2025-02-01,,0,0,0.43850428308334144
39.0,2025-02-01,,0,1,0.5070766033606064
39.0,2025-02-01,,0,0,0.16936619571897843
39.0,2025-02-01,,0,0,0.2837484677053791
39.0,2025-02-01,,0,0,0.42217001503674395
39.0,2025-02-01,,0,0,0.23968235484542058
39.0,2025-02-01,,0,0,0.3986832722648298
39.0,2025-02-01,,0,0,0.3823907996312883
39.0,2025-02-01,,0,0,0.32559805537204484
39.0,2025-02-01,,0,0,0.14788524638666545
39.0,2025-02-01,,0,0,0.17884704102381355
39.0,2025-02-01,,0,0,0.23953757748632137
39.0,2025-02-01,,0,0,0.41277631820405075
39.0,2025-02-01,,0,0,0.31872423587689064
39.0,2025-02-01,,0,0,0.3672160763845679
39.0,2025-02-01,,0,0,0.45330870845194715
39.0,2025-02-01,,0,0,0.18726456867626018
39.0,2025-02-01,,0,0,0.15316887885476876
39.0,2025-02-01,,0,0,0.3613418786231786
39.0,2025-02-01,,0,0,0.1935449276561327
39.0,2025-02-01,,0,0,0.45945726070161796
39.0,2025-02-01,,0,0,0.1378498050855701
39.0,2025-02-01,,0,0,0.30595290644257284
39.0,2025-02-01,,0,0,0.17942390808347067
39.0,2025-02-01,,1,1,0.5442727801818348
39.0,2025-03-01,,0,0,0.11327596499160618
39.0,2025-03-01,,0,0,0.13360886261834493
39.0,2025-03-01,,0,0,0.168661884224354
39.0,2025-03-01,,0,0,0.3929296706225363
39.0,2025-03-01,,0,0,0.4445572250842948
39.0,2025-03-01,,0,0,0.3880352972689755
39.0,2025-03-01,,0,0,0.15779171795218622
39.0,2025-03-01,,0,0,0.14934473653110786
39.0,2025-03-01,,0,0,0.35985008624691955
39.0,2025-03-01,,0,0,0.12960567180269977
39.0,2025-03-01,,0,0,0.38986258826828807
39.0,2025-03-01,,0,0,0.22019477976818044
39.0,2025-03-01,,0,0,0.16641418703217825
39.0,2025-03-01,,0,0,0.345586390832735
39.0,2025-03-01,,0,0,0.42601160150173956
39.0,2025-03-01,,0,0,0.24536643581388964
39.0,2025-03-01,,0,0,0.13796714444872657
39.0,2025-03-01,,0,0,0.32245975767090695
39.0,2025-03-01,,0,0,0.1739999891663773
39.0,2025-03-01,,0,0,0.15872400779216983
39.0,2025-03-01,,0,0,0.35023214666530667
39.0,2025-03-01,,0,0,0.39657413256100527
39.0,2025-03-01,,0,0,0.42824381302551534
39.0,2025-03-01,,0,0,0.4342693374646148
39.0,2025-03-01,,0,0,0.1541598043425731
39.0,2025-03-01,,0,0,0.4645588258677978
39.0,2025-03-01,,0,0,0.20823597809776406
39.0,2025-03-01,,0,0,0.31075667862882767
39.0,2025-03-01,,0,0,0.37765751444804735
39.0,2025-03-01,,0,0,0.12110320852841937
39.0,2025-03-01,,0,0,0.1563038069084609
39.0,2025-03-01,,0,0,0.17012740395214235
39.0,2025-03-01,,0,0,0.14889823244723585
39.0,2025-03-01,,0,0,0.44968653750323145
39.0,2025-03-01,,0,0,0.44959305792133714
39.0,2025-03-01,,0,1,0.5740618650655042
39.0,2025-04-01,,0,0,0.36423169002849287
39.0,2025-04-01,,0,0,0.22464700692626602
39.0,2025-04-01,,0,0,0.11986249157088376
39.0,2025-04-01,,0,0,0.342008104977689
39.0,2025-04-01,,0,0,0.20513075881040327
39.0,2025-04-01,,0,0,0.11939420472219579
39.0,2025-04-01,,0,0,0.27618069036738047
39.0,2025-04-01,,0,0,0.12601728891160444
39.0,2025-04-01,,0,0,0.2844798281788764
39.0,2025-04-01,,0,0,0.14450698782472163
39.0,2025-04-01,,0,0,0.37053869010458135
39.0,2025-04-01,,0,0,0.14820007242987818
39.0,2025-04-01,,0,0,0.12441876313693093
39.0,2025-04-01,,0,0,0.15439336702191134
39.0,2025-04-01,,0,0,0.17131332473051034
39.0,2025-04-01,,0,0,0.39495804880056656
39.0,2025-04-01,,0,0,0.3778511762491243
39.0,2025-04-01,,0,0,0.4234691676738797
39.0,2025-04-01,,0,0,0.14947541438796794
39.0,2025-04-01,,0,0,0.3453937837363434
39.0,2025-04-01,,0,0,0.38685938868664455
39.0,2025-04-01,,0,0,0.44645330654026477
39.0,2025-04-01,,0,0,0.1629172764678602
39.0,2025-04-01,,0,0,0.28963346269928525
39.0,2025-04-01,,0,0,0.12025428699417433
39.0,2025-04-01,,0,0,0.1475906404436222
39.0,2025-04-01,,0,0,0.1424104769117746
39.0,2025-04-01,,0,0,0.2431456059035734
39.0,2025-04-01,,0,0,0.21873501981452242
39.0,2025-04-01,,0,0,0.41291530212419786
39.0,2025-04-01,,0,0,0.2984962417248787
39.0,2025-04-01,,0,0,0.15448834884575846
39.0,2025-04-01,,0,0,0.1268770985957399
39.0,2025-04-01,,0,0,0.3165618203775048
39.0,2025-04-01,,0,0,0.3255008331341015
39.0,2025-04-01,,0,0,0.3829796532268532
39.0,2025-04-01,,0,0,0.40957583742330494
39.0,2025-04-01,,0,0,0.09564332377198279
39.0,2025-04-01,,0,1,0.5961631503917769
39.0,2025-05-01,,0,0,0.21728208313252778
39.0,2025-05-01,,0,0,0.3183304563072548
39.0,2025-05-01,,0,0,0.3298673409787844
39.0,2025-05-01,,0,0,0.15877571760003617
39.0,2025-05-01,,0,0,0.13539245969864283
39.0,2025-05-01,,0,0,0.3379232321510028
39.0,2025-05-01,,0,0,0.35333714421374157
39.0,2025-05-01,,0,0,0.11502081410816636
39.0,2025-05-01,,0,0,0.20192387504939088
39.0,2025-05-01,,0,0,0.18421292644653323
39.0,2025-05-01,,0,0,0.33561032330364865
39.0,2025-05-01,,0,0,0.17701976053038154
39.0,2025-05-01,,0,0,0.3072058045307755
39.0,2025-05-01,,0,0,0.3668933427034743
39.0,2025-05-01,,0,0,0.10869235577496396
39.0,2025-05-01,,0,0,0.16128967690053375
39.0,2025-05-01,,0,0,0.15924214295955594
39.0,2025-05-01,,0,0,0.123357809934113
39.0,2025-05-01,,0,0,0.33707753109824645
39.0,2025-05-01,,0,0,0.1640811072027664
39.0,2025-05-01,,0,0,0.11130459973251765
39.0,2025-05-01,,0,0,0.11123632642626301
39.0,2025-05-01,,0,0,0.13098883783612109
39.0,2025-05-01,,0,0,0.3371045003367273
39.0,2025-05-01,,0,0,0.3869104043204899
39.0,2025-05-01,,0,0,0.36141647244028646
39.0,2025-05-01,,0,0,0.3980281174899275
39.0,2025-05-01,,0,0,0.20556915428313985
39.0,2025-05-01,,0,0,0.142803380110763
39.0,2025-05-01,,0,0,0.14630685845472924
39.0,2025-05-01,,0,0,0.3371910806915617
39.0,2025-05-01,,0,0,0.19093755656396091
39.0,2025-05-01,,0,0,0.372219343718232
39.0,2025-05-01,,0,0,0.12114322327466842
39.0,2025-05-01,,0,0,0.1376387532890707
39.0,2025-05-01,,0,0,0.16629861573898008
39.0,2025-05-01,,0,0,0.3665694469666549
39.0,2025-05-01,,0,0,0.27676186517407997
39.0,2025-05-01,,0,0,0.3704036537929751
39.0,2025-05-01,,0,1,0.5315541286193345
39.0,2025-06-01,,0,0,0.17724742975706062
39.0,2025-06-01,,0,0,0.16234166008092638
39.0,2025-06-01,,0,0,0.16117335960490162
39.0,2025-06-01,,0,0,0.3432740862281751
39.0,2025-06-01,,0,0,0.31737284218688505
39.0,2025-06-01,,0,0,0.2923104189755357
39.0,2025-06-01,,0,0,0.21995092724122764
39.0,2025-06-01,,0,0,0.1449336744496619
39.0,2025-06-01,,0,0,0.26474519336246516
39.0,2025-06-01,,0,0,0.22180063762997126
39.0,2025-06-01,,0,0,0.2648741425462932
39.0,2025-06-01,,0,0,0.16964166257734484
39.0,2025-06-01,,0,0,0.12398939445470096
39.0,2025-06-01,,0,0,0.22171425805487185
39.0,2025-06-01,,0,0,0.10498067798324194
39.0,2025-06-01,,0,0,0.10258939853184582
39.0,2025-06-01,,0,0,0.19865715107159973
39.0,2025-06-01,,0,0,0.12247462666929182
39.0,2025-06-01,,0,0,0.29533298676647324
39.0,2025-06-01,,0,0,0.2798769723730811
39.0,2025-06-01,,0,0,0.2673741840314724
39.0,2025-06-01,,0,0,0.31973955119319775
39.0,2025-06-01,,0,0,0.23984299267148454
39.0,2025-06-01,,0,0,0.3579533114450291
39.0,2025-06-01,,0,0,0.3420825077226057
39.0,2025-06-01,,0,0,0.16413988361965143
39.0,2025-06-01,,0,0,0.29206552282357356
39.0,2025-06-01,,0,0,0.32098106082093947
39.0,2025-06-01,,0,0,0.12224622348878726
39.0,2025-06-01,,0,0,0.17118020078957896
39.0,2025-06-01,,0,0,0.14048533664271054
39.0,2025-06-01,,0,0,0.21623997087275712
39.0,2025-06-01,,0,0,0.3133150577806867
39.0,2025-06-01,,0,0,0.25235545669280435
39.0,2025-06-01,,0,1,0.5684124521589714
39.0,2025-07-01,,0,0,0.16087232869555418
39.0,2025-07-01,,0,0,0.42933584622826354
39.0,2025-07-01,,0,0,0.26673887344218866
39.0,2025-07-01,,0,0,0.19594935061047294
39.0,2025-07-01,,0,0,0.4306016956855752
39.0,2025-07-01,,0,0,0.3400902856663474
39.0,2025-07-01,,0,0,0.2529268433378844
39.0,2025-07-01,,0,1,0.5114077909564879
39.0,2025-07-01,,0,0,0.3802811166756777
39.0,2025-07-01,,0,0,0.4653640151111899
39.0,2025-07-01,,0,1,0.5313169792998381
39.0,2025-07-01,,0,0,0.21513591246987554
39.0,2025-07-01,,0,0,0.46917338738738323
39.0,2025-07-01,,0,0,0.34593430840101974
39.0,2025-07-01,,0,1,0.5390468171774326
39.0,2025-07-01,,0,0,0.4771522080819037
39.0,2025-07-01,,0,0,0.15634200716136082
39.0,2025-07-01,,0,0,0.11038432540094721
39.0,2025-07-01,,0,0,0.15604219711115122
39.0,2025-07-01,,0,0,0.12684600139301422
39.0,2025-07-01,,0,0,0.14658792425531927
39.0,2025-07-01,,0,0,0.44861151276804195
39.0,2025-07-01,,0,0,0.3060265088151889
39.0,2025-07-01,,0,0,0.3751611437501644
39.0,2025-07-01,,0,1,0.5383745580532392
39.0,2025-07-01,,0,0,0.23511583440934802
39.0,2025-07-01,,0,0,0.34173485842716683
39.0,2025-07-01,,0,0,0.19416167610421514
39.0,2025-07-01,,0,0,0.22225825624307688
39.0,2025-07-01,,0,0,0.20487956318742154
39.0,2025-07-01,,0,0,0.43060832233493324
39.0,2025-07-01,,0,0,0.32535311798641536
39.0,2025-07-01,,0,0,0.4991858625463664
39.0,2025-07-01,,0,0,0.43313952420703067
39.0,2025-07-01,,1,0,0.4924219610575059
39.0,2025-08-01,,0,0,0.342744154734363
39.0,2025-08-01,,0,0,0.21506840731212046
39.0,2025-08-01,,0,0,0.17499349677891557
39.0,2025-08-01,,0,0,0.19342437746026517
39.0,2025-08-01,,0,0,0.2492292084630535
39.0,2025-08-01,,0,0,0.3570786770038117
39.0,2025-08-01,,0,0,0.13553524902775085
39.0,2025-08-01,,0,0,0.36238847573574184
39.0,2025-08-01,,0,0,0.35585642527123074
39.0,2025-08-01,,0,0,0.2660613160010964
39.0,2025-08-01,,0,0,0.17231032103800428
39.0,2025-08-01,,0,0,0.3151839544198921
39.0,2025-08-01,,0,0,0.3027673270647637
39.0,2025-08-01,,0,0,0.2700299090918764
39.0,2025-08-01,,0,0,0.35625372634889213
39.0,2025-08-01,,0,0,0.36977292798275513
39.0,2025-08-01,,0,0,0.14426833826584132
39.0,2025-08-01,,0,0,0.303927220331854
39.0,2025-08-01,,0,0,0.23744116451667788
39.0,2025-08-01,,0,0,0.13196727320219834
39.0,2025-08-01,,0,0,0.22907512321215465
39.0,2025-08-01,,0,0,0.13416375536294056
39.0,2025-08-01,,0,0,0.31583719170193275
39.0,2025-08-01,,0,0,0.08461565124370948
39.0,2025-08-01,,0,0,0.1265923163046528
39.0,2025-08-01,,0,0,0.25413777395608755
39.0,2025-08-01,,0,0,0.3410663185706939
39.0,2025-08-01,,0,0,0.14286329091455185
39.0,2025-08-01,,0,0,0.3714958102458016
39.0,2025-08-01,,0,0,0.17370258830314816
39.0,2025-08-01,,0,0,0.3030021297797402
39.0,2025-08-01,,0,0,0.11449725992587649
39.0,2025-08-01,,0,0,0.35302484414469193
39.0,2025-08-01,,0,0,0.13409385629353762
39.0,2025-08-01,,0,0,0.4495695702674873
40.0,2025-03-01,,0,0,0.29051259769182575
40.0,2025-03-01,,0,0,0.28158224011771804
40.0,2025-03-01,,0,0,0.14185739302870487
40.0,2025-03-01,,0,0,0.3064249208761354
40.0,2025-03-01,,0,0,0.3828835370432963
40.0,2025-03-01,,0,0,0.339565998470267
40.0,2025-03-01,,0,0,0.15724194624444995
40.0,2025-03-01,,0,0,0.14873963229040224
40.0,2025-03-01,,0,0,0.23376585498825683
40.0,2025-03-01,,0,0,0.1209341544383615
40.0,2025-03-01,,0,0,0.3076674833544026
40.0,2025-03-01,,0,0,0.18178682584207964
40.0,2025-03-01,,0,0,0.1602806047386947
40.0,2025-03-01,,0,0,0.29533470348856683
40.0,2025-03-01,,0,0,0.3315989906911338
40.0,2025-03-01,,0,0,0.22208907937950612
40.0,2025-03-01,,0,0,0.1439934043156661
40.0,2025-03-01,,0,0,0.2505822549312581
40.0,2025-03-01,,0,0,0.13213956838851207
40.0,2025-03-01,,0,0,0.16186142757428676
40.0,2025-03-01,,0,0,0.2760507866775513
40.0,2025-03-01,,0,0,0.3201722135204882
40.0,2025-03-01,,0,0,0.3527844142446294
40.0,2025-03-01,,0,0,0.34778004975494897
40.0,2025-03-01,,0,0,0.15878376136899558
40.0,2025-03-01,,0,0,0.355285847664204
40.0,2025-03-01,,0,0,0.18925431470170678
40.0,2025-03-01,,0,0,0.31490109894255225
40.0,2025-03-01,,0,0,0.3795257034249097
40.0,2025-03-01,,0,0,0.13663968602056062
40.0,2025-03-01,,0,0,0.15800862290818152
40.0,2025-03-01,,0,0,0.18025982739288665
40.0,2025-03-01,,0,0,0.14653320881751286
40.0,2025-03-01,,0,0,0.3874190675314494
40.0,2025-03-01,,0,0,0.3859266938535047
40.0,2025-03-01,,0,1,0.6015151542327531
40.0,2025-04-01,,0,0,0.3556361306599377
40.0,2025-04-01,,0,0,0.21852690192983729
40.0,2025-04-01,,0,0,0.12926701315771294
40.0,2025-04-01,,0,0,0.3904050074538789
40.0,2025-04-01,,0,0,0.23071790840005835
40.0,2025-04-01,,0,0,0.14631378263860428
40.0,2025-04-01,,0,0,0.26346395153138247
40.0,2025-04-01,,0,0,0.13846388164174123
40.0,2025-04-01,,0,0,0.267935469202199
40.0,2025-04-01,,0,0,0.14773089993809022
40.0,2025-04-01,,0,0,0.39783491169612156
40.0,2025-04-01,,0,0,0.15716451488749458
40.0,2025-04-01,,0,0,0.14557969685659242
40.0,2025-04-01,,0,0,0.17840448354841587
40.0,2025-04-01,,0,0,0.20304943301448816
40.0,2025-04-01,,0,0,0.4057380874996076
40.0,2025-04-01,,0,0,0.3881265196068143
40.0,2025-04-01,,0,0,0.43106558554550395
40.0,2025-04-01,,0,0,0.18593281876091922
40.0,2025-04-01,,0,0,0.3840099234431297
40.0,2025-04-01,,0,0,0.38403129427659083
40.0,2025-04-01,,0,0,0.4384779352368021
40.0,2025-04-01,,0,0,0.19599718192339421
40.0,2025-04-01,,0,0,0.3033385896734707
40.0,2025-04-01,,0,0,0.13934958574701728
40.0,2025-04-01,,0,0,0.16653807268447043
40.0,2025-04-01,,0,0,0.14768189445744337
40.0,2025-04-01,,0,0,0.3025017246827931
40.0,2025-04-01,,0,0,0.2430277039063577
40.0,2025-04-01,,0,0,0.4345034106029552
40.0,2025-04-01,,0,0,0.30724061090232685
40.0,2025-04-01,,0,0,0.17304312289700496
40.0,2025-04-01,,0,0,0.12927715396959377
40.0,2025-04-01,,0,0,0.32885186134375777
40.0,2025-04-01,,0,0,0.329584222110146
40.0,2025-04-01,,0,0,0.4129292417572279
40.0,2025-04-01,,0,0,0.4341640077749064
40.0,2025-04-01,,0,0,0.10059090869692232
40.0,2025-04-01,,1,1,0.6753358202786726
40.0,2025-05-01,,0,0,0.25723317495874864
40.0,2025-05-01,,0,0,0.31176864822529776
40.0,2025-05-01,,0,0,0.3209072097948277
40.0,2025-05-01,,0,0,0.15986332709098344
40.0,2025-05-01,,0,0,0.14472977752780056
40.0,2025-05-01,,0,0,0.36642892499508084
40.0,2025-05-01,,0,0,0.3627500579688227
40.0,2025-05-01,,0,0,0.11537350195919116
40.0,2025-05-01,,0,0,0.20065546810749768
40.0,2025-05-01,,0,0,0.1878752039588058
40.0,2025-05-01,,0,0,0.34425934284683224
40.0,2025-05-01,,0,0,0.17027489362434514
40.0,2025-05-01,,0,0,0.3216747525837161
40.0,2025-05-01,,0,0,0.3992920270688813
40.0,2025-05-01,,0,0,0.10720337478247778
40.0,2025-05-01,,0,0,0.16478948364212362
40.0,2025-05-01,,0,0,0.1817790848279294
40.0,2025-05-01,,0,0,0.11948840856125831
40.0,2025-05-01,,0,0,0.37268430286185483
40.0,2025-05-01,,0,0,0.16188174867940708
40.0,2025-05-01,,0,0,0.09803761303778805
40.0,2025-05-01,,0,0,0.10055256862859034
40.0,2025-05-01,,0,0,0.12653970945690332
40.0,2025-05-01,,0,0,0.3412404915861005
40.0,2025-05-01,,0,0,0.39344421467215496
40.0,2025-05-01,,0,0,0.3757988619077133
40.0,2025-05-01,,0,0,0.41660708975665445
40.0,2025-05-01,,0,0,0.21132846331980623
40.0,2025-05-01,,0,0,0.14070102677450866
40.0,2025-05-01,,0,0,0.13253471197695693
40.0,2025-05-01,,0,0,0.3406337031195512
40.0,2025-05-01,,0,0,0.1928906851785419
40.0,2025-05-01,,0,0,0.4014889268287579
40.0,2025-05-01,,0,0,0.11388075940346573
40.0,2025-05-01,,0,0,0.13788147281889668
40.0,2025-05-01,,0,0,0.1720061770862598
40.0,2025-05-01,,0,0,0.3746483013602242
40.0,2025-05-01,,0,0,0.28566361939186313
40.0,2025-05-01,,0,0,0.3808677493238239
40.0,2025-05-01,,0,1,0.5253053043341775
40.0,2025-06-01,,0,0,0.19851209426624947
40.0,2025-06-01,,0,0,0.19295025861974824
40.0,2025-06-01,,0,0,0.19591136638283865
40.0,2025-06-01,,0,0,0.3843608026714912
40.0,2025-06-01,,0,0,0.3483266859450638
40.0,2025-06-01,,0,0,0.33426770032896175
40.0,2025-06-01,,0,0,0.24125494142795323
40.0,2025-06-01,,0,0,0.1677617263670379
40.0,2025-06-01,,0,0,0.29387458355840806
40.0,2025-06-01,,0,0,0.25819895185633884
40.0,2025-06-01,,0,0,0.28789289577225363
40.0,2025-06-01,,0,0,0.1978977791540703
40.0,2025-06-01,,0,0,0.1506301395395771
40.0,2025-06-01,,0,0,0.265589611559435
40.0,2025-06-01,,0,0,0.12044700170649612
40.0,2025-06-01,,0,0,0.1281158166869154
40.0,2025-06-01,,0,0,0.23448076398883458
40.0,2025-06-01,,0,0,0.13738286627697419
40.0,2025-06-01,,0,0,0.31008595381709414
40.0,2025-06-01,,0,0,0.29770792131048934
40.0,2025-06-01,,0,0,0.28366139910793414
40.0,2025-06-01,,0,0,0.3437193945452
40.0,2025-06-01,,0,0,0.2619568389414932
40.0,2025-06-01,,0,0,0.3725374296249743
40.0,2025-06-01,,0,0,0.3723614487587214
40.0,2025-06-01,,0,0,0.19181643914563706
40.0,2025-06-01,,0,0,0.29952187265428515
40.0,2025-06-01,,0,0,0.34304126822204345
40.0,2025-06-01,,0,0,0.1381516530894551
40.0,2025-06-01,,0,0,0.19090593128428454
40.0,2025-06-01,,0,0,0.1488365872180057
40.0,2025-06-01,,0,0,0.25404877823083727
40.0,2025-06-01,,0,0,0.33879323835884345
40.0,2025-06-01,,0,0,0.2991020412168481
40.0,2025-06-01,,1,1,0.6694762524842566
40.0,2025-07-01,,0,0,0.16572805841081037
40.0,2025-07-01,,0,0,0.3645444575006987
40.0,2025-07-01,,0,0,0.19307291852671563
40.0,2025-07-01,,0,0,0.12608496929971233
40.0,2025-07-01,,0,0,0.31161654598469396
40.0,2025-07-01,,0,0,0.3124558800510688
40.0,2025-07-01,,0,0,0.1649812546257377
40.0,2025-07-01,,0,0,0.4181310327470398
40.0,2025-07-01,,0,0,0.28484159267955855
40.0,2025-07-01,,0,0,0.3946101262805967
40.0,2025-07-01,,0,0,0.43219112661113906
40.0,2025-07-01,,0,0,0.1371543747192044
40.0,2025-07-01,,0,0,0.3636631565892968
40.0,2025-07-01,,0,0,0.2923865591430084
40.0,2025-07-01,,0,0,0.4483677909981493
40.0,2025-07-01,,0,0,0.3664767826665596
40.0,2025-07-01,,0,0,0.12400535742846475
40.0,2025-07-01,,0,0,0.08013777329513644
